mean, std
0.13584618270397186, 0.04233938083052635
0.15576517581939697, 0.04178962484002113
0.22333523631095886, 0.03787049278616905
0.16483059525489807, 0.07406225055456161
0.10809729993343353, 0.05088149383664131
0.09475519508123398, 0.05544273182749748
0.09526374191045761, 0.03841934725642204
0.08765184134244919, 0.04455922171473503
0.0695997104048729, 0.0242422204464674
0.06368277966976166, 0.04310963302850723
0.045672640204429626, 0.020959217101335526
0.048916105180978775, 0.02049131877720356
0.04076315090060234, 0.021922899410128593
0.03904508426785469, 0.019680079072713852
0.038971126079559326, 0.016803884878754616
0.04152277484536171, 0.020439162850379944
0.044119708240032196, 0.027085458859801292
0.04148485139012337, 0.013431473635137081
0.043575186282396317, 0.01813075691461563
0.03396107256412506, 0.015766160562634468
0.0360896997153759, 0.016389960423111916
0.039244018495082855, 0.022916564717888832
0.03755393624305725, 0.024141034111380577
0.03433944657444954, 0.015739530324935913
0.0343787707388401, 0.01953093148767948
0.03471862152218819, 0.012327847070991993
0.02960393577814102, 0.013328004628419876
0.03829609975218773, 0.020698389038443565
0.04071970283985138, 0.012016626074910164
0.04427247866988182, 0.017951006069779396
0.04884409159421921, 0.017995571717619896
0.05197063833475113, 0.017174243927001953
0.060508567839860916, 0.02786071226000786
0.0661330595612526, 0.02961897663772106
0.07088588178157806, 0.037620432674884796
0.0898662582039833, 0.04126238077878952
0.050980132073163986, 0.024475226178765297
0.04009291157126427, 0.014894562773406506
0.04810976982116699, 0.014333218336105347
0.05015696957707405, 0.016412917524576187
0.055478535592556, 0.026048623025417328
0.06363628059625626, 0.03533819690346718
0.03700218349695206, 0.017605382949113846
0.03814501315355301, 0.017566390335559845
0.04219326749444008, 0.017462991178035736
0.03681894391775131, 0.009408840909600258
0.053255535662174225, 0.025088312104344368
0.0436493419110775, 0.01785355620086193
0.04136570170521736, 0.014868645928800106
0.058192960917949677, 0.033890336751937866
0.07008706033229828, 0.023624341934919357
0.05850125849246979, 0.027100898325443268
0.05590624362230301, 0.018793949857354164
0.06401314586400986, 0.02266710065305233
0.09432447701692581, 0.02979745902121067
