mean, std
0.12878508865833282, 0.10545416921377182
0.1001417264342308, 0.052772313356399536
0.0893869400024414, 0.05093088001012802
0.12521465122699738, 0.0923827663064003
0.11190647631883621, 0.07159244269132614
0.1456877887248993, 0.08333083987236023
0.10645266622304916, 0.08557464927434921
0.07786218822002411, 0.05906747281551361
0.08426478505134583, 0.04657493159174919
0.0729488879442215, 0.04548455774784088
0.05702686309814453, 0.0427747443318367
0.04669386148452759, 0.037230152636766434
0.04639636352658272, 0.03844582661986351
0.05060882493853569, 0.0245567187666893
0.05828674137592316, 0.05280696228146553
0.03322945162653923, 0.0271302442997694
0.04346694424748421, 0.025964831933379173
0.03036676160991192, 0.023337701335549355
0.049713749438524246, 0.03458341583609581
0.04044150188565254, 0.032726649194955826
0.04649082571268082, 0.03041146695613861
0.03154689818620682, 0.021054081618785858
0.024867139756679535, 0.023082492873072624
0.03031323105096817, 0.0247005857527256
0.041088443249464035, 0.03406870737671852
0.050186190754175186, 0.02088887244462967
0.04036995768547058, 0.032590579241514206
0.03775789216160774, 0.031916361302137375
0.03387947753071785, 0.030594781041145325
0.042089756578207016, 0.030759437009692192
0.030163612216711044, 0.0289392601698637
0.038039129227399826, 0.03198669105768204
0.0465548150241375, 0.029900776222348213
0.040949925780296326, 0.024934861809015274
0.03915121406316757, 0.034394074231386185
0.04648592695593834, 0.0309178177267313
0.0546615794301033, 0.042319219559431076
0.0419023260474205, 0.029949190095067024
0.033401425927877426, 0.022618435323238373
0.03494333475828171, 0.028994157910346985
0.03708616644144058, 0.026485953480005264
0.0377303883433342, 0.026012396439909935
0.05410124734044075, 0.03866192325949669
0.054764289408922195, 0.03770815208554268
0.05514734238386154, 0.034950707107782364
0.037621673196554184, 0.03274694085121155
0.03190438449382782, 0.02094903215765953
0.052855104207992554, 0.029246365651488304
0.04960739612579346, 0.027316270396113396
0.05091924965381622, 0.029421700164675713
0.051967207342386246, 0.03347747400403023
0.06210005283355713, 0.04012572765350342
0.03673766180872917, 0.030431263148784637
0.04918218031525612, 0.03522133827209473
0.048869483172893524, 0.03356626257300377
0.04391646385192871, 0.03544938191771507
0.026454394683241844, 0.020962392911314964
0.051954302936792374, 0.03583597391843796
0.06497826427221298, 0.04817403852939606
0.054412826895713806, 0.03016105480492115
0.038580406457185745, 0.021213965490460396
0.04748662933707237, 0.029118793085217476
0.05030165985226631, 0.028863975778222084
0.07001230865716934, 0.049195703119039536
0.07274984568357468, 0.050642531365156174
0.04677228629589081, 0.024392129853367805
0.07103507965803146, 0.0375593863427639
0.06514143198728561, 0.032279375940561295
0.04398137703537941, 0.03138788416981697
0.0511217899620533, 0.038901377469301224
0.039113204926252365, 0.026767797768115997
0.04256165400147438, 0.03294135257601738
0.05388437956571579, 0.042148616164922714
0.06346820294857025, 0.03922831267118454
0.05859602987766266, 0.03731617331504822
0.054480213671922684, 0.03441654145717621
0.03702754154801369, 0.031689684838056564
0.06234406679868698, 0.04361715540289879
0.040427468717098236, 0.036285173147916794
0.07824909687042236, 0.05310754477977753
0.08169496804475784, 0.054773081094026566
0.045913804322481155, 0.02750450000166893
0.05725613608956337, 0.046063538640737534
0.06475186347961426, 0.04169156402349472
0.06817921251058578, 0.026289578527212143
0.05483848974108696, 0.050516363233327866
0.05396529659628868, 0.04223883897066116
0.06169826537370682, 0.03707128018140793
0.07296876609325409, 0.04355355724692345
0.06843646615743637, 0.048667240887880325
0.052551813423633575, 0.03334704414010048
0.05039568990468979, 0.03336293250322342
0.04780413582921028, 0.04603687301278114
0.04256533458828926, 0.026643341407179832
0.052186060696840286, 0.04837653413414955
0.05308512970805168, 0.03434596583247185
0.04892005771398544, 0.03208748251199722
0.05852948874235153, 0.04923729971051216
0.05317049100995064, 0.03707326203584671
0.050289228558540344, 0.04192642495036125
0.06016131117939949, 0.034233808517456055
0.04496108368039131, 0.0332985557615757
0.05478646233677864, 0.04207583889365196
0.06053955852985382, 0.03553815186023712
0.04923238232731819, 0.03529067710042
0.0506245493888855, 0.04092612490057945
0.05136733129620552, 0.038401611149311066
0.05286199972033501, 0.03209247440099716
0.07115621864795685, 0.040425170212984085
0.051614586263895035, 0.043746210634708405
0.04179346188902855, 0.03945660591125488
0.04715616628527641, 0.03541284054517746
0.042825181037187576, 0.03490958362817764
0.04840944707393646, 0.03136715292930603
0.03732386976480484, 0.027659906074404716
0.052053142338991165, 0.04140745848417282
0.06061030924320221, 0.04480428621172905
0.037972282618284225, 0.030687451362609863
0.039830077439546585, 0.03473552688956261
0.04261152446269989, 0.036609947681427
0.04814170300960541, 0.03483397513628006
0.041960835456848145, 0.02302861399948597
0.05630115047097206, 0.03427223488688469
0.07862365245819092, 0.04307764396071434
0.05794297903776169, 0.041785817593336105
0.06700434535741806, 0.041681401431560516
0.04840869829058647, 0.029297368600964546
0.06203065440058708, 0.03696872666478157
0.07022763043642044, 0.05357232689857483
0.0624467208981514, 0.04366711899638176
0.046416621655225754, 0.04067125543951988
0.0374070443212986, 0.03703855350613594
0.06260696798563004, 0.04245942458510399
0.04469455033540726, 0.035981956869363785
0.03621882200241089, 0.026169536635279655
0.03700440749526024, 0.027220316231250763
0.05099991708993912, 0.03902066871523857
0.05169530585408211, 0.028423156589269638
0.06726900488138199, 0.04406861215829849
0.038369499146938324, 0.024344665929675102
0.042436227202415466, 0.034763917326927185
0.06926887482404709, 0.047847721725702286
0.05956825986504555, 0.04596593230962753
0.04990407079458237, 0.03509372100234032
0.06388073414564133, 0.033862099051475525
0.04110313579440117, 0.02533131092786789
0.04475903511047363, 0.031000550836324692
0.04971613362431526, 0.024956481531262398
0.05286657065153122, 0.03320629522204399
0.05734798684716225, 0.027761513367295265
0.05432330444455147, 0.0351405069231987
0.04037194699048996, 0.02563996985554695
0.043600041419267654, 0.020946653559803963
0.05419411137700081, 0.041542548686265945
0.04598795622587204, 0.03211154788732529
0.04090000316500664, 0.024121928960084915
0.03829573094844818, 0.0219122264534235
0.05280335992574692, 0.03228304162621498
0.05562490224838257, 0.04261406511068344
0.05269722267985344, 0.027372095733880997
0.046601660549640656, 0.03389294072985649
0.05615764111280441, 0.04108083248138428
0.0736655592918396, 0.033850569278001785
0.05541735887527466, 0.03070995956659317
0.0464254692196846, 0.03189682215452194
0.048330627381801605, 0.027396734803915024
0.08072078973054886, 0.0340043269097805
0.06256849318742752, 0.03592301905155182
0.0364140123128891, 0.03047979064285755
0.03815076872706413, 0.022930752485990524
0.05044763162732124, 0.029687989503145218
0.05145648866891861, 0.029306968674063683
0.04229319840669632, 0.023134183138608932
0.052189767360687256, 0.03598951920866966
0.050813283771276474, 0.03671802207827568
0.05575273558497429, 0.027820684015750885
0.07661377638578415, 0.05034543201327324
0.06701323390007019, 0.04435409605503082
0.051834456622600555, 0.03745761513710022
0.03720870241522789, 0.024621032178401947
0.043366409838199615, 0.03542870655655861
0.051635436713695526, 0.038067590445280075
0.054684918373823166, 0.04192100837826729
0.06262426823377609, 0.05313762277364731
0.035455502569675446, 0.0314984954893589
0.07675269991159439, 0.049972180277109146
0.03407552093267441, 0.01794985681772232
0.05554911121726036, 0.043348588049411774
0.04949701577425003, 0.036914143711328506
0.03371570631861687, 0.03989088535308838
0.0874423012137413, 0.05394469574093819
0.047962017357349396, 0.03130289167165756
0.06601855903863907, 0.04150767996907234
0.05328063666820526, 0.029982171952724457
0.038081809878349304, 0.030415089800953865
0.045836031436920166, 0.03455575555562973
0.0641687735915184, 0.040614791214466095
0.046794965863227844, 0.030426090583205223
0.04923238232731819, 0.03558645397424698
0.0439426526427269, 0.023164762184023857
0.030997581779956818, 0.016434768214821815
0.0388992503285408, 0.027852758765220642
0.060068462044000626, 0.031998410820961
0.05644191801548004, 0.03756173327565193
0.06339568644762039, 0.03612116351723671
0.036151304841041565, 0.02780064009130001
0.06618312001228333, 0.03303738683462143
0.04449674114584923, 0.03222205862402916
0.05648346245288849, 0.03535374999046326
0.04007882624864578, 0.029998796060681343
0.05115405097603798, 0.036834001541137695
0.02967492677271366, 0.022435421124100685
0.03923686221241951, 0.03658558800816536
0.05729774758219719, 0.034473080188035965
0.04151999205350876, 0.023437950760126114
0.03535924106836319, 0.037027981132268906
0.03980058804154396, 0.025997726246714592
0.05710144713521004, 0.04317889362573624
0.04021792113780975, 0.0353512316942215
0.047611434012651443, 0.03422883525490761
0.06926710158586502, 0.037377141416072845
0.048350948840379715, 0.04961365461349487
