mean, std
0.24427840113639832, 0.026058221235871315
0.21750274300575256, 0.03732579946517944
0.20030087232589722, 0.02290278673171997
0.17275261878967285, 0.009754272177815437
0.155632883310318, 0.02863050252199173
0.13547983765602112, 0.021354494616389275
0.1277298778295517, 0.013354596681892872
0.12216825038194656, 0.010307890363037586
0.11030566692352295, 0.00945815909653902
0.0959324985742569, 0.02079175040125847
0.08714309334754944, 0.019108911976218224
0.08479554951190948, 0.019276127219200134
0.07200642675161362, 0.004739173222333193
0.07709057629108429, 0.00760643882676959
0.0647551566362381, 0.012495058588683605
0.06724715977907181, 0.023223422467708588
0.062486741691827774, 0.009831526316702366
0.062359556555747986, 0.011616511270403862
0.05455952137708664, 0.0059225233271718025
0.05629294365644455, 0.008122813887894154
0.056261975318193436, 0.01133327279239893
0.05045353248715401, 0.009462397545576096
0.04696892201900482, 0.003761756233870983
0.05109904706478119, 0.002481070114299655
0.05122329294681549, 0.011337700299918652
0.04662517458200455, 0.01162522379308939
0.04880641773343086, 0.006884115748107433
0.05049527809023857, 0.012733022682368755
0.054621417075395584, 0.0038358510937541723
0.046390123665332794, 0.0072104050777852535
0.048476532101631165, 0.010023676790297031
0.04953929781913757, 0.012181219644844532
0.04588528722524643, 0.01155187375843525
0.06210055947303772, 0.010601873509585857
0.05209433659911156, 0.006285764742642641
0.04825892299413681, 0.006881156470626593
0.04986655339598656, 0.013659649528563023
0.05606143921613693, 0.01733388938009739
0.05252169445157051, 0.003913166467100382
0.05498475581407547, 0.010051656514406204
0.05929531529545784, 0.01647626794874668
0.05805782601237297, 0.005777179729193449
0.06693724542856216, 0.01734183356165886
0.07018344104290009, 0.018093988299369812
0.0691726952791214, 0.013224000111222267
0.07145731896162033, 0.010272587649524212
0.07142713665962219, 0.022361868992447853
0.08101356029510498, 0.006796362344175577
0.0796433836221695, 0.017097363248467445
0.07898977398872375, 0.01669912040233612
0.08841248601675034, 0.011964308097958565
0.08381670713424683, 0.008066127076745033
0.08726155757904053, 0.01481691375374794
0.0887957364320755, 0.009539791382849216
0.09195893257856369, 0.01400612760335207
0.08663070946931839, 0.01822429522871971
0.08949774503707886, 0.021788423880934715
0.08657792955636978, 0.009440670721232891
0.08573003858327866, 0.014830016531050205
0.08861778676509857, 0.020067043602466583
0.08713316917419434, 0.008142955601215363
0.08652763813734055, 0.011782386340200901
0.08015942573547363, 0.008876566775143147
0.0768701583147049, 0.010314852930605412
0.07398558408021927, 0.005724400281906128
0.06638088822364807, 0.005215026438236237
0.06932570040225983, 0.005836824420839548
0.06976434588432312, 0.0053558009676635265
0.060189854353666306, 0.01497133169323206
0.05963930860161781, 0.008668893948197365
0.05539806932210922, 0.006227447651326656
0.053452782332897186, 0.008569974452257156
0.05942666530609131, 0.006899072322994471
0.05322553589940071, 0.006265441421419382
0.054703570902347565, 0.0026088717859238386
0.05431373417377472, 0.00667924340814352
0.04826654866337776, 0.005222994368523359
0.04733705148100853, 0.0067530530504882336
0.04511168226599693, 0.006229943595826626
0.04268225282430649, 0.002694082446396351
0.042617954313755035, 0.004420347977429628
0.04132039472460747, 0.006877148523926735
0.03739279508590698, 0.010807015933096409
0.03972094506025314, 0.00922700297087431
0.031379908323287964, 0.003574095433577895
0.03483486920595169, 0.005552477668970823
0.04128943756222725, 0.006022187415510416
0.034529317170381546, 0.005668355617672205
0.03672507405281067, 0.0038630382623523474
0.03572198748588562, 0.008340594358742237
0.03168032318353653, 0.0029204627498984337
0.0413295216858387, 0.010737620294094086
0.03794078901410103, 0.006765680853277445
0.03340883180499077, 0.004899065941572189
0.04184462130069733, 0.003035862697288394
0.04008921608328819, 0.010673869401216507
0.03549659252166748, 0.005222718697041273
0.035443250089883804, 0.00652932608500123
0.04201232269406319, 0.00874978955835104
0.04773810878396034, 0.008488955907523632
0.03182455524802208, 0.007305040955543518
0.03709714114665985, 0.013291895389556885
0.03768747299909592, 0.01326692197471857
0.04027579724788666, 0.009202036075294018
0.03487040475010872, 0.0033923538867384195
0.03271222114562988, 0.009158377535641193
0.029925353825092316, 0.006324450485408306
0.029742535203695297, 0.0035305144265294075
0.029930897057056427, 0.009377891197800636
0.029906446114182472, 0.004037685692310333
0.033522021025419235, 0.009476135484874249
0.03588109835982323, 0.005529573652893305
0.03332063928246498, 0.01114451140165329
0.03414725139737129, 0.006906669586896896
0.03316836059093475, 0.006185850594192743
0.03995943441987038, 0.01372390054166317
0.02930743619799614, 0.006290488410741091
0.030073178932070732, 0.007307735271751881
0.05162625387310982, 0.010066128335893154
0.03468988463282585, 0.0020686800125986338
0.04207020625472069, 0.0024261351209133863
0.05072697997093201, 0.00946581456810236
0.03412666916847229, 0.010003013536334038
0.042376577854156494, 0.009310661815106869
0.035283878445625305, 0.009535910561680794
0.048219963908195496, 0.018077054992318153
0.046123065054416656, 0.006519736256450415
0.039663173258304596, 0.0079145273193717
0.04783541336655617, 0.01808047480881214
0.048858463764190674, 0.01755692809820175
0.045194048434495926, 0.030875416472554207
0.0491524338722229, 0.023910941556096077
0.044976890087127686, 0.008189117535948753
0.03914500027894974, 0.016391387209296227
0.03432615101337433, 0.010075205937027931
0.03466956689953804, 0.010675190947949886
0.036638520658016205, 0.01129024475812912
0.03746824711561203, 0.008668972179293633
0.030012065544724464, 0.00935372058302164
0.04060275852680206, 0.025543302297592163
0.03150787949562073, 0.005763216409832239
0.034117087721824646, 0.006638641934841871
0.029988227412104607, 0.012180760502815247
0.059162162244319916, 0.006867154035717249
0.027221232652664185, 0.0030339909717440605
0.04126306250691414, 0.013662056066095829
0.04345427826046944, 0.005859898868948221
0.047600697726011276, 0.01729647070169449
0.027251582592725754, 0.0041406420059502125
0.03574085235595703, 0.008589905686676502
0.0358855165541172, 0.01291272696107626
0.029427601024508476, 0.0050302790477871895
0.0459766760468483, 0.015858812257647514
0.040389105677604675, 0.015578502789139748
0.04980248212814331, 0.017048582434654236
0.059707608073949814, 0.020148081704974174
0.05058841407299042, 0.010200872085988522
0.03340637683868408, 0.003925767261534929
0.025216655805706978, 0.005633699707686901
0.049782752990722656, 0.0018528674263507128
0.05216190218925476, 0.008562822826206684
0.045147188007831573, 0.005662976298481226
0.027242962270975113, 0.005959917791187763
0.04459045082330704, 0.020551979541778564
0.035786934196949005, 0.009344933554530144
0.055251091718673706, 0.02469928376376629
0.034838832914829254, 0.009499059058725834
0.04176698625087738, 0.011438745073974133
0.03810746967792511, 0.011851027607917786
0.049330540001392365, 0.016723323613405228
0.04340231418609619, 0.012632680125534534
0.03661036863923073, 0.011229789815843105
0.03943885862827301, 0.008141877129673958
0.029721152037382126, 0.006762775592505932
0.06355893611907959, 0.011535516940057278
0.056079085916280746, 0.02186455950140953
0.05282970517873764, 0.017673727124929428
0.04581490159034729, 0.027744675055146217
0.03785861283540726, 0.0065873973071575165
0.03725999593734741, 0.006817757152020931
0.053287796676158905, 0.03295730799436569
0.03998996689915657, 0.008967774920165539
0.040604718029499054, 0.02053939923644066
0.030571158975362778, 0.0038804463110864162
0.04940523952245712, 0.016624070703983307
0.031264640390872955, 0.012508292682468891
0.0340176559984684, 0.0026052554603666067
0.051735952496528625, 0.011778571642935276
0.04911835864186287, 0.021135425195097923
0.048979949206113815, 0.025750383734703064
0.043094340711832047, 0.011549915187060833
0.057572461664676666, 0.02411501668393612
0.04645853489637375, 0.02938925102353096
0.04385159909725189, 0.003757857484742999
0.06858231127262115, 0.022109223529696465
0.043370071798563004, 0.007858953438699245
0.045362405478954315, 0.021799063310027122
0.05142809823155403, 0.02057673968374729
0.04465706646442413, 0.006259075831621885
0.053924255073070526, 0.01907636970281601
0.06711441278457642, 0.02099832147359848
0.045224353671073914, 0.017522579059004784
0.042948924005031586, 0.0075913965702056885
0.04825528711080551, 0.02486146055161953
0.03979451209306717, 0.010350006632506847
0.04538937658071518, 0.020386017858982086
0.03192713111639023, 0.006584444083273411
0.046894412487745285, 0.012219003401696682
0.0471174493432045, 0.013256022706627846
0.05928826332092285, 0.0133094796910882
0.048351459205150604, 0.016959376633167267
0.06565694510936737, 0.023626286536455154
0.04944133758544922, 0.01713712327182293
0.03617227077484131, 0.012062408030033112
0.035922788083553314, 0.007601429708302021
0.047527845948934555, 0.02524166740477085
0.03665310889482498, 0.007397266570478678
0.05579950660467148, 0.026992864906787872
0.04180378466844559, 0.012564243748784065
0.036668963730335236, 0.007194554433226585
0.05413487181067467, 0.028543097898364067
0.04428921639919281, 0.01343782339245081
0.045374795794487, 0.008716561831533909
0.042633507400751114, 0.011539850383996964
0.055714964866638184, 0.025506654754281044
0.0457741841673851, 0.014979044906795025
0.059975750744342804, 0.024397337809205055
0.034176651388406754, 0.010601530782878399
0.04874332994222641, 0.015585558488965034
0.05277891457080841, 0.023034369572997093
0.048313286155462265, 0.005985605996102095
0.034745678305625916, 0.006348595023155212
0.04914999008178711, 0.015709513798356056
0.05553343892097473, 0.030497049912810326
0.04906013607978821, 0.01112010981887579
0.07314947247505188, 0.01801176182925701
0.029565514996647835, 0.0033996361307799816
0.046751830726861954, 0.021487027406692505
0.03959387168288231, 0.009027214720845222
0.04752696305513382, 0.018009288236498833
0.037823282182216644, 0.01359599456191063
0.03176616132259369, 0.008029928430914879
0.032048195600509644, 0.010931926779448986
0.043159790337085724, 0.01620233990252018
0.039402350783348083, 0.008815103210508823
0.05277032405138016, 0.019982382655143738
0.033430065959692, 0.009609512984752655
0.058216989040374756, 0.019070466980338097
0.04872695356607437, 0.0164401326328516
0.05379083380103111, 0.026959195733070374
0.06249978393316269, 0.02122665010392666
0.04864294081926346, 0.022881999611854553
0.0400555282831192, 0.024483222514390945
0.04486314207315445, 0.015257786959409714
0.04502559453248978, 0.012871868908405304
0.04279429838061333, 0.01661236770451069
0.061062753200531006, 0.015937281772494316
0.0407019704580307, 0.015642106533050537
0.06761819124221802, 0.03220308944582939
0.06428050249814987, 0.022957954555749893
0.05565505474805832, 0.021137278527021408
0.045923974364995956, 0.010802863165736198
0.052982915192842484, 0.017346521839499474
0.0559455081820488, 0.01775737665593624
0.055326543748378754, 0.026605797931551933
0.04770763963460922, 0.02295432984828949
0.04130718857049942, 0.012829959392547607
0.038249462842941284, 0.015141163021326065
0.07393564283847809, 0.018675440922379494
0.05137976258993149, 0.016682371497154236
0.057585835456848145, 0.03149699792265892
0.039166368544101715, 0.01826559193432331
0.03024318441748619, 0.00608487194404006
0.028651688247919083, 0.006138836964964867
0.06898602843284607, 0.028801290318369865
0.044866204261779785, 0.014277606271207333
0.06502863019704819, 0.03156096860766411
0.06212607026100159, 0.03065602295100689
0.04405352473258972, 0.007491298485547304
0.04268169403076172, 0.027901457622647285
0.06876015663146973, 0.010349548421800137
0.05045858398079872, 0.022988202050328255
0.039007287472486496, 0.010461987927556038
0.06442181020975113, 0.020212935283780098
0.03697902709245682, 0.004002052824944258
0.038775570690631866, 0.008763588964939117
0.03527916222810745, 0.011593617498874664
0.05682824179530144, 0.027045147493481636
0.04663403332233429, 0.019529419019818306
0.050343312323093414, 0.023181365802884102
0.04144720360636711, 0.017063667997717857
0.07480698823928833, 0.009865565225481987
0.05397754907608032, 0.02011999860405922
0.0706867054104805, 0.030591150745749474
0.06908770650625229, 0.023921597748994827
0.05678195878863335, 0.01439956109970808
0.07307857275009155, 0.04153017699718475
0.058411531150341034, 0.012030177749693394
0.0938778817653656, 0.04056679457426071
0.08804917335510254, 0.02148582972586155
0.06221119686961174, 0.01412817183881998
0.05666506290435791, 0.024605942890048027
0.059509292244911194, 0.006101871840655804
0.05728931352496147, 0.01998281106352806
0.034574128687381744, 0.008369188755750656
0.04183793067932129, 0.001725928857922554
0.06180755794048309, 0.03597161918878555
0.05782270058989525, 0.015562420710921288
0.044754818081855774, 0.01089897844940424
0.05332900583744049, 0.024278366938233376
0.04453631117939949, 0.005673328880220652
0.06822413951158524, 0.02909177355468273
0.0566902756690979, 0.02828686498105526
0.06981593370437622, 0.02540844865143299
0.0546410009264946, 0.019203629344701767
0.05442432314157486, 0.015325232408940792
0.08598563075065613, 0.030294150114059448
0.06177259236574173, 0.01335116382688284
0.06168216094374657, 0.029757510870695114
0.04557402804493904, 0.009968857280910015
0.05228889733552933, 0.020157961174845695
0.0644506961107254, 0.03591104596853256
0.04771776497364044, 0.0267645251005888
